timestamp,latency_ms,down_mbps,up_mbps,jitter_ms,packet_loss_pct,rssi_dbm
1730300056000,18.998753029931656,238.5279775435835,57.03286741379707,9,0.24980822181458917,-56
1730300058000,44.18653502201867,203.73462224297202,55.166550161940755,4,1.8481152310984377,-60
1730300060000,35.37255242819318,143.3439150949344,74.41546040860763,12,0.5077755075290386,-54
1730300062000,44.46838762772104,234.05698910898957,55.84204059501741,8,1.0080736443411094,-49
1730300064000,37.38062000684693,190.00597995397786,71.20563104806357,3,0.5927296368045717,-60
1730300066000,22.718031518852886,139.60378068792497,54.52564509898153,4,0.4001103139596257,-58
1730300068000,36.59480586273622,162.7642156648963,59.47816287551969,8,0.7583989220322014,-47
1730300070000,24.379609865585845,277.50435379598247,70.1727808878541,12,1.3424367238546244,-51
1730300072000,34.54668981463224,195.94323813668242,51.651503423671734,8,1.2073713204859096,-47
1730300074000,50.42027329596227,184.10285351595786,76.1173731850497,7,0.9543547265176509,-55
1730300076000,35.33953999428876,206.3927168800592,64.41807623847646,10,0.7716910110094356,-45
1730300078000,31.00840035078203,209.66002165467265,61.076311191576174,10,0.6639076971773623,-60
1730300080000,21.126453432363142,161.5990829949652,54.120093096028356,10,0.9116983211339617,-50
1730300082000,20.451772750060506,165.5759054912915,55.2183779771673,6,0.7496260300263033,-45
1730300084000,41.22811073224791,201.38529738105657,60.8701789482872,10,0.828115848126319,-50
1730300086000,38.31757207880044,176.45888878328583,71.23315616889047,9,0.6577141341296332,-60
1730300088000,27.507791252070124,148.92936966211653,42.343524691028506,7,0.6826815496896111,-54
1730300090000,33.46321534034877,179.51029395459403,59.202155130755905,11,0.0,-56
1730300092000,27.258841287988034,133.2917830848143,57.57828362421191,5,0.37551693840176986,-50
1730300094000,33.78187439628815,165.62017931557128,74.67466915419222,11,0.8314637680659975,-45
1730300096000,26.658049291640424,211.6949062522765,64.28129383563538,10,0.8510059272607924,-52
1730300098000,41.203947679179144,173.0480549825789,57.63961847437965,6,0.7172287110756493,-60
1730300100000,41.78879134891665,188.96176320366203,56.00829930619048,12,1.0262188465083586,-57
1730300102000,25.066116932329994,194.2250814273633,47.896268974731655,9,0.688298804735466,-48
1730300104000,35.002791092486234,216.5818294835143,48.960743111115384,4,0.6534477757021916,-52
1730300106000,10.0,106.60568952255824,60.69777012918283,9,1.0106207919741097,-49
1730300108000,45.06890729486711,184.74555420178098,74.65959453625585,3,0.05496713744441917,-54
1730300110000,40.388833314312905,196.3736486686525,66.5641022838294,7,0.9985472712615152,-47
1730300112000,46.209626979299856,126.44488158707725,74.4385374918558,3,0.3741031859985082,-60
1730300114000,22.136106466704376,154.19673072753943,66.37895069190569,9,1.204905822631384,-49
1730300116000,38.36664305154537,182.2642603139647,66.42755170863656,11,0.9232131557259671,-58
1730300118000,16.862263606487957,129.5516882923,66.94996971002331,12,0.5204957221083493,-50
1730300120000,10.147721755125968,163.44996840368654,62.87086075798336,7,0.5842444487177623,-55
1730300122000,40.82379245864874,178.22405265757166,71.34522633944087,3,0.8495222626317396,-49
1730300124000,50.218256212780375,226.95272183547266,54.966659959800346,8,0.6459779746121785,-46
1730300126000,39.605059635572964,191.87368202899177,69.05490319141087,5,1.2256715707399106,-46
1730300128000,44.0791257116628,205.58589673188806,39.91151038358023,9,1.1706151385124355,-48
1730300130000,41.803108312404305,202.50310036889124,45.037053229102575,11,0.9578842213487466,-50
1730300132000,40.88078382820905,189.5054372823446,53.975520033882304,9,0.7256766070160857,-51
1730300134000,31.056469561795485,126.33680614994822,52.71640349142027,8,0.5951893756619253,-47
1730300136000,33.17402335204636,191.00757327292303,60.70818890537725,3,1.220317955953648,-50
1730300138000,24.192719786206037,187.61664578050957,61.627954880198885,10,0.6228492568814721,-60
1730300140000,42.50638845672051,155.91502723560836,61.90824887992401,3,0.540127047446641,-55
1730300142000,38.29240783355337,224.00313957889185,50.287856207788685,11,0.5335713659647059,-49
1730300144000,37.174762296188476,180.8528359935456,72.32782377724368,3,0.03206528928689045,-49
1730300146000,47.64642970194195,163.2073819799498,55.19693092669806,6,0.45771485700617126,-56
1730300148000,63.407279240776624,186.32716779640117,60.460858659247805,11,0.6507292671130528,-60
1730300150000,40.345781745562675,173.47211456474275,70.9270891275946,8,1.1174841862447773,-52
1730300152000,41.324355673363655,146.75833145902374,74.0438926055708,5,0.7461558622981128,-60
1730300154000,41.17091227815268,124.1166613004361,53.24635597611304,6,0.7196282755169083,-51
1730300156000,39.170153644228726,151.20451864603916,63.575594102325525,8,0.8075035542818423,-46
1730300158000,26.55097538959489,135.7766862082607,48.44004750955996,4,1.1263233637399683,-47
1730300160000,32.81674669678412,159.77195892082088,53.98202008418706,7,0.4016341217376639,-55
1730300162000,35.859387086219776,151.69639973456268,54.64673983144209,7,0.873678212054224,-56
1730300164000,13.245720974905861,203.98000892298356,55.568214039361635,3,0.43375000646286704,-47
1730300166000,27.498075687151967,225.07812878528028,64.6086095515709,6,0.5002158214979764,-57
1730300168000,24.362519016734943,157.17139717543628,59.35432949991411,3,0.0,-55
1730300170000,36.73928687188482,101.24270707570905,67.29327588131832,7,0.8737031971860562,-53
1730300172000,52.52623293929315,167.34855964653835,66.76361602369911,12,1.131457287115424,-47
1730300174000,28.180344566017332,188.1635883660723,50.57070079810883,9,0.84583506569824,-45
1730300176000,42.680362293353454,174.51585553342517,81.38967050517391,7,0.35937730740551105,-53
1730300178000,45.773615620334525,149.66325367075603,66.33279096703238,6,0.392849435888998,-58
1730300180000,41.18041725657082,192.3237833585072,57.16052304869548,12,1.0374032746977864,-51
1730300182000,30.025783080812765,250.7397269905213,49.421007779098595,10,0.7578943586250231,-56
1730300184000,51.46459675234367,203.0821114706753,68.12864649122514,10,0.0,-55
1730300186000,44.58917132792196,161.73120879652376,64.29383348912735,7,1.2887238409414228,-56
1730300188000,30.797605452341017,143.0623976310222,53.803252239410945,10,0.30348286226871984,-52
1730300190000,46.46845067027205,118.67400535328227,55.8891652196569,7,0.5532653218955337,-53
1730300192000,43.9746185329012,220.5446789469873,43.66957992355759,9,0.7271559805107922,-60
1730300194000,21.715902545779166,193.8642515681125,71.503413093668,4,0.24770352494558145,-48
1730300196000,32.41604862526834,187.44509041528667,65.70726851652547,7,1.2547707006108042,-45
1730300198000,29.411668519297628,138.1401596450135,59.83275906420485,7,1.030687475104447,-50
1730300200000,32.17026800526024,177.9429560206364,66.01902379986622,10,0.44942940470679676,-47
1730300202000,45.58328106353322,167.00658677219153,46.35091565107716,7,1.2666248270997804,-53
1730300204000,32.228991126053224,188.64400874114816,59.441455051079465,10,0.6474109087800902,-55
1730300206000,48.91223169948065,185.1992636463743,63.13567103903082,9,0.849957599036177,-51
1730300208000,39.86650782122311,148.1926354866991,75.19038612843266,5,0.5558194764480325,-46
1730300210000,41.916072797094714,178.02389528404422,57.17785882013537,12,0.2588861466307437,-50
1730300212000,34.766180194652144,192.8791510511696,51.85218804292561,8,0.9319973759823788,-48
1730300214000,38.629771144409744,178.6272459874272,89.26697356790899,6,0.36206138734311705,-46
1730300216000,29.605843431300165,115.06547982090188,67.26735745524113,11,1.1363857113570013,-46
1730300218000,38.42557298322982,161.07251474588088,67.2196686346837,11,1.0196396822633926,-46
1730300220000,31.862382859814975,214.05071486761958,54.5041037713935,4,0.32669813419714533,-51
1730300222000,29.359369110472386,157.43868967213697,58.823648334138824,10,1.1745819369462864,-58
1730300224000,25.163383005929795,196.87704229361952,49.790555326614644,9,0.918773241827507,-59
1730300226000,51.85250877046514,202.38600245559053,58.51344217325488,8,0.0,-58
1730300228000,40.90587861625627,139.72040051383587,78.3184864459931,10,0.4447819160986097,-54
1730300230000,26.068956983691084,196.39153322454567,63.518372658449124,3,0.15550613834699556,-58
1730300232000,36.79482036207839,171.64412778992948,59.70935465672523,4,0.591327242671889,-60
1730300234000,41.44346728083894,172.3476005090975,63.25178914667373,5,1.2266023710433016,-55
1730300236000,36.602032875183994,168.32584479597358,62.51871508950741,10,1.3806097572940177,-51
1730300238000,36.40478794129846,213.500495998179,55.72626022475454,10,1.2099196046348002,-57
1730300240000,44.92332863349082,131.20188985883078,69.68692046530543,6,1.0618582075895509,-58
1730300242000,35.604914846711765,206.6237983475686,42.22538238243885,5,0.5416307691412562,-59
1730300244000,52.14556327340905,196.68490352579514,45.0992307040091,6,0.373874614279344,-47
1730300246000,31.277174681803196,164.47196437657178,55.64399910931081,7,1.6038542876879687,-55
1730300248000,42.215024174147494,208.22528392210094,59.86554819895729,3,0.0,-51
1730300250000,24.57607442483012,172.16533261727534,55.884162925441885,4,0.6613200769224441,-51
1730300252000,35.05929872037169,109.64150009861608,62.24912966882899,10,0.951433491811311,-52
1730300254000,31.262065127205297,271.31987713371433,60.24544778508949,10,0.3661581723001212,-49
1730300256000,39.18171134067579,202.0406505234577,58.724302928503754,3,0.843661706525566,-59
1730300258000,38.05692098247497,162.33116527650037,72.90789846182923,9,0.5920457984473861,-50
1730300260000,30.16426980822938,185.08235643372268,65.49293124303287,11,0.3058336172591765,-53
1730300262000,33.610966933418155,228.1449057690832,46.984862846489825,4,0.25710911807003783,-45
1730300264000,46.64678107288945,186.67521895714134,53.70013770103264,5,0.2092333087735001,-52
1730300266000,50.01449909642933,173.27879303764226,59.143610116341556,4,1.1129965443660523,-55
1730300268000,38.65699093331616,197.71238318073435,75.0488532401717,12,1.1927210707017277,-53
1730300270000,31.84764218705659,167.3346898883312,62.30396090456731,8,1.129740034075802,-60
1730300272000,37.08674898316096,146.85151268133666,73.54228454007624,6,0.4501638796424495,-56
1730300274000,29.604174621329403,184.47535680601777,52.244162272053366,11,0.8406437176605025,-48
1730300276000,36.241799184362414,199.12529789065962,76.2613656381546,11,1.0292683231958868,-52
1730300278000,40.33909933970094,179.5318334456379,50.82198768706505,3,0.8392365905499934,-45
1730300280000,43.87690625904729,136.52956661545022,55.16428961986108,3,0.0,-58
1730300282000,17.455297168316385,208.66739265096504,52.12648678079253,5,0.6601785607004904,-52
1730300284000,59.69629965809825,186.22285306101261,50.77132992986607,6,1.300832345633336,-54
1730300286000,52.70632729521955,172.4626732838049,56.422584306532436,12,0.49683198332956324,-53
1730300288000,32.628648159217235,188.9472377117386,43.34577438117155,6,0.9095187366694533,-50
1730300290000,38.76359731323868,159.68703890913753,48.525632423273265,11,1.515580106088662,-59
1730300292000,24.44440552688696,204.5806222102194,60.677234212640776,10,1.2334046524677666,-51
1730300294000,45.451291318323904,214.27736274652474,61.97822585711214,8,1.2949245660384958,-52
1730300296000,44.04044364669646,208.51455910627794,65.15727508606916,4,1.0600223498457961,-52
1730300298000,23.841869673068025,201.51353353531442,67.47813643311758,11,0.12459810303617391,-45
1730300300000,34.01196486477761,188.6944621723972,57.67520779179632,10,0.9955713803861709,-56
1730300302000,25.482298416398944,139.60380459221648,82.84187852004919,12,0.0,-59
1730300304000,41.522499010654926,160.33302302073946,64.35302261849742,8,1.4839667801111092,-56
1730300306000,19.97291476849604,92.92604590360898,61.74334449213358,4,0.16563065618686568,-55
1730300308000,35.197099891738226,153.22285043345457,73.44241257197031,10,1.373982242388629,-56
1730300310000,37.45297955307249,208.989674855876,63.42202634693486,11,0.45779281059170085,-58
1730300312000,15.672795165624457,166.7476556386018,45.140771214349,10,0.4397956044411857,-58
1730300314000,35.772458025841615,119.79537305137211,69.58607757049114,5,0.2903238607792255,-56
1730300316000,27.781698015838515,238.48542811825646,48.114028230458956,5,1.1206989021378237,-59
1730300318000,40.35329777200691,177.61109126103773,39.3806191802285,4,0.4790316345318266,-60
1730300320000,36.76901369212253,208.68094690769595,47.731524745583684,3,0.5360926296704946,-54
1730300322000,46.57690217423816,187.349450103114,69.35841977529397,4,0.9259150313944162,-50
1730300324000,31.562056065749065,164.7636766316879,73.15651381078948,7,0.9500633428819788,-53
1730300326000,21.291354107067363,196.5593950853216,49.0850514355716,10,1.0767641954495772,-56
1730300328000,21.450374289880685,227.42162534771072,60.39592358991271,9,0.42265284137905407,-50
1730300330000,24.36913194239139,194.81155663336426,58.50929074655983,12,1.206834483781983,-51
1730300332000,60.7697774132405,111.9561673749543,60.098459039393035,5,0.787670280608952,-52
1730300334000,32.347792820584154,215.30838437812497,88.86009972941254,3,0.49583873605529827,-50
1730300336000,33.71658753808818,177.65357143146886,39.99176155010956,8,0.9447722849730611,-49
1730300338000,34.14982725240039,171.32570336701824,71.10933064149239,6,0.21702769546329703,-60
1730300340000,51.739901158877984,160.3575434768648,53.65340878883601,10,0.8767767581786372,-51
1730300342000,28.833985394565595,161.38366885641568,50.269787777204236,7,0.27230675192993625,-60
1730300344000,32.36809979477235,202.79084991547606,72.12152299349626,9,0.68599659331969,-56
1730300346000,30.695642303829008,159.7831272091525,69.66219798153817,9,0.724864162206176,-50
1730300348000,29.90810564229885,126.42744599293789,60.480878838579514,6,0.6801959439571844,-45
1730300350000,44.19475510823435,208.28178436694958,50.40550616575388,11,0.0,-52
1730300352000,36.359128996634404,181.2227399441759,74.25675849393272,10,0.5941224609008384,-46
1730300354000,27.817512423979764,173.99483583636714,40.01852747907595,6,0.5192311977366753,-58
1730300356000,14.869747845004436,174.06486489968634,52.41250572110454,6,0.52427529143675,-59
1730300358000,31.050230408601415,218.575471329053,67.56848999369595,4,0.01921660925097779,-50
1730300360000,45.48938713921432,177.6467645868981,47.419112282145086,6,1.4749552366633538,-48
1730300362000,31.550462713514378,193.05631421204285,55.12600017924561,3,0.6858003262798089,-45
1730300364000,28.761371889561488,196.4013618568635,67.98683522796999,7,0.5436471939551323,-50
1730300366000,38.622636895535656,201.94805280559805,57.45903882660994,9,0.8138182158316382,-53
1730300368000,30.443141234717967,164.7634021255388,55.17966801438331,12,1.2705877976797504,-50
1730300370000,36.152044243795125,170.44965308735988,63.45390608628066,3,1.0174650969816827,-45
1730300372000,21.48356087996416,182.9865209965415,51.80097493824911,12,0.5408776094346869,-46
1730300374000,27.92891895317945,198.8704108601076,42.06588018894912,12,0.9445194589537785,-49
1730300376000,30.1066423425635,286.19360187581117,56.825810917525196,10,1.4275996803432074,-46
1730300378000,43.520601815619656,230.82493644145302,70.9097905287523,5,0.34172600318718066,-49
1730300380000,29.343281157538282,227.35098970223152,48.07369734097972,11,0.4855821451087338,-50
1730300382000,42.525966045611696,95.58888137380004,59.79945579295064,6,0.6340227169120644,-48
1730300384000,40.72812413329606,214.56930258154932,83.16888953856974,4,1.415296077235272,-46
1730300386000,38.754903390290465,157.9662851972912,68.67113617717214,4,0.5445299157758333,-47
1730300388000,42.04409026497424,227.32799088030166,77.0275289779237,12,0.6831072825575238,-54
1730300390000,34.91140379873745,170.28450645374033,45.063208985561474,12,0.953950909679161,-55
1730300392000,27.562435463369784,209.67318540839116,58.321529044396435,12,0.9745643940098538,-47
1730300394000,45.87303453057016,183.98143467953128,36.690381780400756,7,1.4030372201800287,-60
1730300396000,26.416642293308715,167.9972591771439,77.52498824220986,4,0.5707603610023977,-52
1730300398000,24.85380574809895,156.4287081430172,48.77553659652475,9,0.509822991477868,-45
