timestamp,latency_ms,down_mbps,up_mbps,jitter_ms,packet_loss_pct,rsrp_dbm,sinr_db
1730300210000.0,24.96934879709722,237.29957666175096,45.095135184518526,8.0,1.096174579049133,-99.0,10.0
1730300212000.0,13.29416889245634,163.87999690458454,90.95888069523622,9.0,0.6403908131737371,-90.0,25.0
1730300214000.0,17.12365395150276,274.0296940693049,98.50557058153808,9.0,0.7434641932914842,-90.0,10.0
1730300216000.0,21.59596682980844,142.41363175395787,80.93088869687749,5.0,0.4893074759239172,-93.0,16.0
1730300218000.0,25.532214116058142,220.68554478138844,83.9603209550442,8.0,0.1482840526971667,-95.0,26.0
1730300220000.0,28.96652298802381,195.7879769382416,71.65324216696197,6.0,0.0,-100.0,30.0
1730300222000.0,35.035669416286005,298.63262869405827,69.44748774896848,6.0,0.6077550745635836,-102.0,18.0
1730300224000.0,18.318839240370764,249.2765060818744,73.24414116218568,10.0,0.9406370068740956,-87.0,20.0
1730300226000.0,44.21844475550094,325.26874670876055,92.72708520651568,2.0,0.7775472459580242,-94.0,25.0
1730300228000.0,19.91739491466668,279.63786243415296,72.69329736109941,5.0,0.4537499375357062,-92.0,20.0
1730300230000.0,30.202731747337708,234.3252989971331,59.164056035822654,10.0,0.695805883822303,-102.0,25.0
1730300232000.0,21.755210630695267,192.979369587677,77.47352324777552,7.0,0.4097754067805829,-81.0,13.0
1730300234000.0,35.55044772459531,172.82491626669452,67.69611015262677,7.0,0.5077286079783889,-94.0,18.0
1730300236000.0,37.49325591505444,258.1383020533936,66.19623706873952,7.0,1.1623381478503347,-97.0,22.0
1730300238000.0,17.889894936219513,232.14697590111757,75.47639121727846,8.0,0.520249787601295,-81.0,30.0
1730300240000.0,10.808218597900336,199.37976733115823,83.76673490217908,2.0,0.524262549702999,-98.0,20.0
1730300242000.0,36.32280411081247,220.3832762586016,74.72455203343648,8.0,0.5427427013137387,-92.0,27.0
1730300244000.0,20.06255757943837,222.1373983221632,48.83238686388036,8.0,0.0500269894661269,-95.0,27.0
1730300246000.0,27.553907724046173,235.8709796277653,67.2205252478159,9.0,0.4078540345359889,-93.0,21.0
1730300248000.0,15.972764822140544,221.38510523199136,55.91476829962826,7.0,0.996557704478232,-83.0,28.0
1730300250000.0,41.43649677625164,314.03406001445086,75.12698578394081,9.0,0.2364288568663323,-92.0,21.0
1730300252000.0,39.9129541534779,194.33486492029493,70.94229271245295,6.0,0.3583322568656418,-103.0,25.0
1730300254000.0,17.0884288332278,233.19996136152605,60.83505872867798,7.0,0.6116295956053366,-84.0,23.0
1730300256000.0,19.460576382258434,236.54729421110136,70.5013070979982,7.0,0.4757815409627464,-90.0,13.0
1730300258000.0,23.386936482617173,189.883060614293,44.14073475883862,5.0,0.4004610960194887,-104.0,15.0
1730300260000.0,29.969881563950565,204.33033154194064,63.31367892053644,9.0,0.0,-96.0,25.0
1730300262000.0,34.87764140925017,198.12210723629096,50.19625517297281,8.0,0.9159614701655197,-92.0,19.0
1730300264000.0,26.109936217324517,244.85572909543245,84.72756522832317,7.0,0.8347909185760198,-97.0,28.0
1730300266000.0,24.61814012279223,184.0655709232888,69.39780763609552,8.0,0.5520477196376632,-86.0,17.0
1730300268000.0,26.361917707431846,162.63602340091086,51.33270182783966,2.0,0.2320690715236157,-99.0,20.0
1730300270000.0,18.70754179263756,178.20231343080098,55.60608337681983,2.0,0.0979976227509109,-105.0,19.0
1730300272000.0,17.74317030461498,207.2709254150972,46.98612926684346,5.0,0.6265023442351981,-104.0,25.0
1730300274000.0,29.187859927123903,221.3836592830617,59.993752550673285,6.0,0.5572230067104907,-83.0,10.0
1730300276000.0,37.33054395344914,218.7265083581139,62.56608833722713,3.0,0.1173311916259927,-102.0,12.0
1730300278000.0,24.243183599776028,252.3734412999447,46.98127996231668,5.0,0.3009872099541993,-101.0,26.0
1730300280000.0,50.5799388236403,272.4604758864316,65.74393271360428,3.0,1.0425127103651337,-85.0,18.0
1730300282000.0,28.676296362386942,192.1718337870385,46.14000135985381,7.0,1.1088917668577118,-101.0,12.0
1730300284000.0,24.193344137400047,258.1241237729339,59.40004779597321,10.0,0.608700300744117,-85.0,19.0
1730300286000.0,42.52355378248616,266.8725294785585,75.9567859316236,10.0,0.9895003343217064,-94.0,13.0
1730300288000.0,16.075043868963416,253.1643326906102,66.3000398135576,6.0,0.8541874603860504,-103.0,23.0
1730300290000.0,27.100053491932755,216.82702941847143,72.20566126959375,4.0,0.8299795053254291,-81.0,12.0
1730300292000.0,34.35672572359319,230.31102687326768,84.99225090369221,10.0,0.704891077761936,-93.0,30.0
1730300294000.0,27.879784208054545,174.5983277345522,66.68427701319575,3.0,0.871386891572951,-86.0,24.0
1730300296000.0,22.39101012050409,237.92466422587725,42.99883104846314,4.0,0.5924119008389314,-102.0,15.0
1730300298000.0,5.0,157.21756826930115,63.8145316875494,9.0,0.8650658182726122,-97.0,12.0
1730300300000.0,19.3666076690384,172.69696221298938,81.58439857641389,4.0,0.9420385056226768,-87.0,15.0
1730300302000.0,30.661512998370892,234.24569334761372,71.14523218509983,10.0,0.0,-94.0,20.0
1730300304000.0,29.19403240381795,223.21395725639948,91.76119930201966,3.0,0.6227516439991081,-95.0,27.0
1730300306000.0,25.656250008787023,231.69670956375015,62.34748507720415,10.0,0.433043818337513,-81.0,29.0
1730300308000.0,44.77966324126088,209.2256438236743,90.31373194397744,4.0,0.6050857652683302,-80.0,29.0
1730300310000.0,40.57043158989098,124.33004277499802,67.91646175838025,2.0,0.4739824965777128,-101.0,27.0
1730300312000.0,14.466490889632864,178.29486803554897,85.11358069158423,7.0,0.8093362818502818,-94.0,19.0
1730300314000.0,50.6014150960208,190.03979954935025,91.03872717792832,3.0,0.0,-101.0,28.0
1730300316000.0,23.83086383577283,243.01525792188664,49.64014193088919,4.0,0.2836330200960676,-95.0,14.0
1730300318000.0,21.756312571194474,229.1038428972382,80.72111578490001,3.0,0.8278593725528687,-102.0,27.0
1730300320000.0,21.30205070731207,184.59226444089649,70.80907862935524,2.0,0.3941053087198808,-89.0,15.0
1730300322000.0,32.742225058041534,286.647158995827,81.18868833960175,3.0,0.229042764099024,-105.0,17.0
1730300324000.0,39.45849484404813,184.35144161543468,60.727827420628586,4.0,0.2706544936785053,-93.0,17.0
1730300326000.0,28.19514318677466,169.70773244484806,46.003413406378215,4.0,0.4174336442345929,-98.0,11.0
1730300328000.0,38.25354445411071,236.35129661829785,68.50655741590758,10.0,0.4116313340927615,-80.0,26.0
1730300330000.0,26.65949855207263,190.41894386839647,52.79520431289619,4.0,0.7548788106614093,-92.0,13.0
1730300332000.0,5.0,240.77848376517304,41.63310843386103,3.0,0.3713429242293563,-98.0,11.0
1730300334000.0,5.4250981309517385,165.37928010917364,68.62939552798878,2.0,0.4342183097073976,-97.0,14.0
1730300336000.0,16.731593401252226,201.1528257318963,59.89330377570455,6.0,0.1427416564550161,-88.0,17.0
1730300338000.0,24.359473709914376,181.7087203322392,79.72067802792253,5.0,0.92654327580973,-84.0,11.0
1730300340000.0,17.047879972446285,199.99125721299416,81.42183647657946,9.0,0.0,-80.0,17.0
1730300342000.0,32.681807487643766,275.1097233186599,33.76468817053857,7.0,0.1368511903265779,-84.0,25.0
1730300344000.0,19.22798377509932,222.17456400404092,60.455093021122295,4.0,0.8985509051976046,-80.0,13.0
1730300346000.0,5.0,238.12722196392403,77.01030609874279,9.0,0.6464487805781544,-81.0,30.0
1730300348000.0,15.839666989933605,222.62069949159348,72.8175950305571,4.0,0.5490119236174078,-95.0,10.0
1730300350000.0,27.215997863667013,132.7163837253563,77.02028306442837,8.0,0.3422050902349263,-82.0,28.0
1730300352000.0,27.652745772707267,240.07305477810445,47.06630010913384,7.0,0.5102142173585306,-104.0,20.0
1730300354000.0,20.69645223532101,183.6999942055473,68.64399438374272,5.0,0.5416379998914641,-103.0,10.0
1730300356000.0,21.701996663740687,148.48144025215146,71.08752031949075,3.0,0.2409706114898157,-85.0,14.0
1730300358000.0,24.26270091323809,235.20723649411363,71.26027333993646,2.0,0.4727822937545184,-95.0,19.0
1730300360000.0,19.265984476142517,141.8200151820862,58.78153276726219,9.0,0.5021521228850583,-82.0,13.0
1730300362000.0,29.335263256416333,209.74122585527303,48.82564088846755,6.0,0.1254896759018945,-82.0,28.0
1730300364000.0,27.71403912988717,244.04712734869176,57.14012590604786,8.0,0.2808853805349877,-100.0,15.0
1730300366000.0,36.61294759606206,174.8632547837367,65.62527636162356,4.0,0.4096175162958643,-86.0,21.0
1730300368000.0,39.63785819628676,318.1059002823597,74.5494694639438,2.0,0.4396913481937881,-99.0,28.0
1730300370000.0,36.07843049194367,209.453184592786,67.98150010231652,4.0,0.5914732113125287,-85.0,11.0
1730300372000.0,20.143433439835544,243.21067487204908,78.89772421093966,7.0,1.0974741167813111,-104.0,21.0
1730300374000.0,39.479172470053925,254.97309323203424,62.70867334908352,5.0,0.3053496966863729,-100.0,24.0
1730300376000.0,24.16355966718373,188.1354855712401,95.24219337060522,5.0,0.577932150214089,-104.0,12.0
1730300378000.0,37.07797758434765,202.19391984366823,58.43057334179187,4.0,0.0,-94.0,22.0
1730300380000.0,15.239148193732756,217.0160624691624,83.02045915049217,7.0,0.1715120879019515,-92.0,10.0
1730300382000.0,19.992982613573208,285.0804003627832,74.00975306226572,5.0,0.753515238593054,-89.0,25.0
1730300384000.0,21.494650614646734,244.24752823825884,82.47454410622463,4.0,0.1062754602497133,-99.0,17.0
1730300386000.0,12.151755819562917,171.26892965787908,86.03561954085399,3.0,0.7676820805667217,-87.0,28.0
1730300388000.0,25.496605740090093,264.21651435870075,41.11410211352633,6.0,0.8638944014155348,-95.0,10.0
1730300390000.0,41.28222429141696,251.51117728792988,64.36957121742638,9.0,1.114439743275354,-82.0,22.0
1730300392000.0,8.931372041305053,241.95570390365975,73.01130298322205,3.0,0.0,-82.0,14.0
1730300394000.0,18.429451653141086,223.38477054809127,57.24950204385398,9.0,0.4473632969699112,-86.0,26.0
1730300396000.0,29.366002651580043,120.31865743836669,64.26630843742899,4.0,0.1452386306806147,-95.0,29.0
1730300398000.0,31.260313090455217,218.0389579965173,87.31328928353636,2.0,0.5202521162786923,-99.0,28.0
1730300244999.0562,14.11035067643602,247.16333714553525,71.27447093297204,5.550262384286291,0.31908247372010673,-97.17555347042318,21.280079125628642
1730300186195.8,21.763107464431826,201.80476472173711,64.84455151113974,8.699406346269246,0.4451925029093682,-91.41677034472465,33.77020235166578
1730300258980.2952,26.413112768089352,220.89739252091385,71.24053773391893,4.614139404882884,0.2912202673568909,-96.0536253147441,22.106211101319683
1730300340042.7617,26.734103123493863,203.48176201565312,76.1212676711932,4.304378912726149,0.4063506850204621,-94.29101407432198,15.367084369456721
1730300177315.8298,22.911418259663325,204.3481539848535,70.38916521966209,4.944101082478093,0.029523879614600124,-81.82499048916705,19.88980447359617
1730300177317.35,31.163002491329756,208.25684608050634,70.29330850923076,3.992781271849925,0.5302257880565118,-83.9591012149694,11.523320133537457
1730300345245.68,18.161922880393334,224.82757020203871,61.68441444617638,6.1679864008330485,0.4798235096186702,-100.87890359213213,19.963795973749683
1730300270069.594,25.27777149227209,202.9679806736189,62.13760032332839,9.204398186794805,0.2853578053910687,-87.232316796047,16.218269432261774
1730300155523.5286,27.297954857667005,257.06487648994636,53.562083278775376,6.573126760733222,0.6362052415043824,-87.34982975644856,24.921568318753827
1730300249244.6926,30.329233765495015,189.9979016051176,90.10585977784037,5.409850203593114,0.7023484087107528,-99.90911996776387,17.62953527860672
1730300156084.419,31.845676469158732,212.07123534517225,55.40240641745679,5.330083639925074,0.09750414269507646,-87.3025249946285,19.783770455806604
1730300155870.3066,17.723380336310953,204.18488657430345,61.78975565380294,2.7599032861345725,0.2982772493638957,-82.69352753352761,17.201362803715906
1730300221407.3264,14.574210012640227,263.028828781819,61.49410589102264,7.705266577323329,0.296752128387059,-99.74429244081897,29.020537635058062
1730300021817.4395,36.199149066370296,224.02979536953228,80.19773108861068,5.762646803494363,0.2561712302732504,-98.43019611594532,18.76593930446662
1730300039261.06,28.92854709000936,250.0813719680475,66.40332095307096,5.555147559284857,0.6766598113766236,-86.02789579756796,29.486979542022908
1730300146928.4102,20.616319740053783,171.56686141610896,84.28800600178097,12.375084482347079,0.43347469702015345,-90.81001006683604,24.417630036577094
1730300105205.0571,38.302393420350015,226.22845590901971,62.01483207176904,6.523949357130175,0.4166756901448435,-89.01563631475851,22.764599423270685
1730300228101.407,27.262415662963,245.64591447120367,73.05714847036121,4.400203175644279,0.003323768974445973,-90.36719321015589,22.200455129904284
1730300114910.891,35.442530356844514,220.46584151941397,60.13840325554838,5.058089073192501,0.630542658319757,-90.04606368052612,22.325217779203502
1730300068211.2217,26.89205603314713,251.13042893769213,94.69179699301438,8.241661240262433,0.1850301361912584,-101.05124498601764,10.76956072290949
1730300334728.889,42.22159700831031,201.7659746906137,56.05469390089206,6.148983851572811,0.49377988232863446,-85.83783152532622,18.976792945215358
1730300178091.603,39.872770384419226,261.8551852844867,73.41452582836645,3.012423082569625,0.5454550197801802,-85.05419903546499,24.571970664489694
1730300205253.564,24.45804952240492,289.59908781442243,77.17020422557007,7.7782839147212615,0.8028944035190158,-94.02014541144571,20.121602879620866
1730300067058.779,33.84494819564519,206.58306129883917,74.61996476729792,4.56930121303565,0.16849888655778528,-92.82864000586505,13.370340226209445
1730300148586.515,31.336245719992025,204.00488231662433,67.67465119633104,9.706999075085553,-0.23804305792051178,-102.36273537630129,20.104144640665012
1730300209272.1746,36.898664293455965,263.22864188803396,68.31768898679316,8.103390744299015,0.523228450822689,-89.25418580773446,28.847582145011085
1730300092410.2886,18.951745344856157,267.16426741637997,70.33063596953174,5.01570831363199,0.9074243544949612,-88.8837334013354,26.57169395296488
1730300233792.1519,31.649073179775147,201.5922046136835,68.11850326292601,8.509661845889557,0.7739697701353472,-92.94857684165132,20.05636060076661
1730300143376.836,34.51292189114943,204.79444545877283,80.99713499030999,6.057174537262084,0.5293621069341459,-85.34411669562832,25.101060397944636
1730300171987.2058,12.84666028565419,209.11102623007605,95.44968731226734,7.643940080399752,0.36270082729112507,-94.69107203927983,18.54062593551916
1730300143277.9392,17.272572814958245,175.96789030667625,63.359626133482074,6.899920413114617,0.6713478519135248,-88.93148952086149,11.883582293209884
1730300370533.3613,10.689445410484304,189.24798113485087,53.942365771939805,4.209032362962285,0.24817602560370638,-99.08494043464322,15.763255207923354
1730300197750.0667,24.300828790403074,186.58169854850533,68.79925356173382,4.619020171433402,0.5927423547390096,-92.70094369512647,28.144642889436177
1730300101048.8865,31.89126278122804,193.9529286225726,99.72972662708179,8.002135959948557,0.5996608469311696,-93.66742133826403,19.001135613897418
1730300275173.166,37.927121130199865,216.8177378491139,60.50558770686046,5.243228859210634,0.7314934667370995,-91.10602104131704,19.153499551151768
1730300085941.704,26.94263307306784,225.20435930242107,88.8252791331363,5.103997132562854,1.135363864932209,-94.91826608256208,18.87248553663369
1730300218342.1672,38.89815071012627,266.25756123322026,89.27259003751801,3.9891546370739506,0.5727937793474791,-93.39259647895923,29.84328340575166
1730300017521.426,15.758691907092977,186.7621788353172,63.40488056778362,6.776334369247257,0.3585830011815944,-87.25593522129077,28.45858923635101
1730300076001.0793,13.272400595718146,248.5992196047801,76.41903877944317,10.089534636018076,0.47345935496464964,-95.34918416877767,31.409495433185896
1730300217230.6685,25.9455779145103,211.2254859466551,88.70099825572967,3.761909486986529,0.05912022874900358,-102.84641349471492,19.573315418781416
1730300267386.9495,29.32655735219759,216.356806041538,65.42743050808973,5.96896128164098,0.3144400602877322,-81.33706828753257,21.836539752646498
1730300214869.85,26.121335525796884,238.94623565983977,67.46258083302725,8.774900061843647,0.38227200516128523,-83.6963804559285,12.815558438218163
1730300188290.1948,10.472488370786582,182.88330694856472,63.079197491507294,5.7589995019398215,0.3549886339983157,-100.83199969144613,27.716785128817545
1730300171115.7817,25.687379555664428,229.8263646480739,58.05847667684392,6.834500404442688,0.5157438145998713,-88.12972241103668,14.552105272295062
1730300062078.9646,16.340362621693878,223.09093630694227,62.29553837287193,3.7722991061289295,0.28409083394848916,-95.77352174235823,21.444050862230704
1730300132337.6067,31.523106151389683,233.2584132110332,55.63337674509512,6.785851975895145,0.7459473798206679,-90.86133325728831,14.90292107367465
1730300156341.7656,29.192220483669015,226.91829869802572,70.21785758553256,5.541675118885376,0.4795862396828608,-90.6643430395887,17.43377820496762
1730300296896.5957,19.144351385211177,294.47705865553456,60.89629297639857,7.91272034020192,0.47732683134743153,-94.05229929041917,16.1973312256411
